Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
31,Adrian Branch\brancad01,SF,24,NJN,20,308,10.4,0.461,0.037000000000000005,0.172,7.3,10.9,9.0,8.3,2.5,2.2,16.8,23.7,,-0.5,0.3,-0.1,-0.021,,-4.5,-0.2,-4.7,-0.2,East
32,Randy Breuer\breuera01,C,27,MIL,81,2258,15.3,0.53,0.0,0.363,9.5,18.0,13.7,6.7,1.0,2.8,10.5,19.0,,2.4,2.8,5.1,0.109,,-0.9,0.9,0.0,1.1,East
33,Frank Brickowski\brickfr01,C,28,SAS,70,2227,16.0,0.584,0.006,0.434,8.0,15.5,11.7,16.0,1.5,0.9,17.8,20.7,,3.0,1.1,4.1,0.08800000000000001,,1.2,-0.3,0.9,1.7,West
34,Michael Brooks\brookmi01,SF,29,DEN,16,133,9.6,0.424,0.0,0.08199999999999999,14.5,20.5,17.4,12.2,1.4,0.4,19.1,18.4,,-0.1,0.2,0.0,0.016,,-3.9,0.1,-3.8,-0.1,West
35,Mike Brown\brownmi01,C,24,CHI,46,591,10.0,0.48,0.006,0.408,12.9,17.9,15.4,6.5,0.9,0.4,15.6,17.7,,0.0,0.7,0.7,0.057999999999999996,,-3.2,-1.2,-4.4,-0.4,East
36,Steve Burtt\burttst01,SG,25,LAC,19,312,10.2,0.508,0.028999999999999998,0.5,2.0,7.4,4.6,20.1,1.5,0.9,19.2,27.2,,-0.4,0.2,-0.1,-0.019,,-4.0,-2.2,-6.2,-0.3,West
37,Michael Cage\cagemi01,PF,26,LAC,72,2660,16.4,0.537,0.001,0.619,14.3,23.5,18.8,6.2,1.6,1.2,14.1,17.3,,2.9,3.8,6.7,0.121,,-0.7,1.5,0.8,1.9,West
38,Tony Campbell\campbto01,SF,25,LAL,13,242,14.2,0.605,0.03,0.386,3.9,8.5,6.3,9.3,2.2,0.5,18.0,24.9,,0.2,0.2,0.4,0.079,,-1.1,-1.6,-2.7,0.0,West
39,Rick Carlisle\carliri01,SG,28,NYK,26,204,9.0,0.515,0.254,0.16399999999999998,3.3,4.1,3.6,22.2,2.6,1.2,23.4,18.7,,-0.1,0.2,0.2,0.036000000000000004,,-2.5,-1.1,-3.6,-0.1,East
40,Antoine Carr\carran01,PF,26,ATL,80,1483,15.5,0.59,0.008,0.35200000000000004,7.0,14.7,10.8,10.2,1.3,3.4,16.3,20.2,,2.0,1.8,3.8,0.122,,0.3,1.4,1.7,1.4,East
41,Joe Barry Carroll\carrojo01,C,29,TOT,77,2004,13.6,0.47700000000000004,0.002,0.244,6.9,18.9,12.9,8.3,1.2,3.0,13.8,23.8,,-1.1,2.7,1.6,0.039,,-3.6,0.5,-3.0,-0.5,NaN
41,Joe Barry Carroll\carrojo01,C,29,GSW,14,408,11.8,0.449,0.005,0.354,5.6,20.2,12.7,6.8,1.5,3.6,15.1,28.2,,-0.8,0.4,-0.4,-0.048,,-6.1,-1.0,-7.1,-0.5,West
41,Joe Barry Carroll\carrojo01,C,29,HOU,63,1596,14.0,0.486,0.001,0.21100000000000002,7.2,18.6,13.0,8.7,1.1,2.8,13.4,22.7,,-0.4,2.4,2.0,0.061,,-2.9,0.9,-2.0,0.0,West
42,Bill Cartwright\cartwbi01,C,30,NYK,82,1676,17.8,0.639,0.0,0.807,8.4,18.1,13.1,7.5,1.2,1.6,15.9,20.6,,4.3,2.1,6.4,0.183,,0.8,0.0,0.9,1.2,East
43,Terry Catledge\catlete01,PF,24,WSB,70,1610,14.7,0.542,0.003,0.402,12.4,15.2,13.8,5.9,1.0,0.3,12.8,20.2,,2.0,1.5,3.5,0.10300000000000001,,0.3,-1.2,-1.0,0.4,East
44,Tom Chambers\chambto01,PF,28,SEA,82,2680,16.8,0.526,0.08,0.38,5.5,15.3,10.3,11.9,1.6,1.2,11.6,27.0,,3.7,2.7,6.4,0.114,,0.6,-0.7,-0.1,1.3,West
45,Maurice Cheeks*\cheekma01,PG,31,PHI,79,2871,18.0,0.551,0.025,0.318,2.4,7.9,5.1,33.6,2.9,0.5,14.0,16.9,,6.1,2.2,8.3,0.138,,2.3,-0.5,1.8,2.7,East
46,Ben Coleman\colembe01,PF,26,TOT,70,1498,12.0,0.555,0.006999999999999999,0.408,8.8,18.5,13.5,6.4,1.4,1.6,19.2,18.6,,0.4,1.4,1.8,0.057999999999999996,,-2.5,-0.1,-2.6,-0.2,NaN
46,Ben Coleman\colembe01,PF,26,NJN,27,657,13.2,0.536,0.008,0.35,9.9,21.0,15.2,9.4,2.1,1.5,20.6,22.4,,-0.2,0.8,0.6,0.040999999999999995,,-2.6,0.7,-1.9,0.0,East
46,Ben Coleman\colembe01,PF,26,PHI,43,841,11.0,0.575,0.005,0.474,8.0,16.5,12.2,4.0,0.9,1.8,17.6,15.7,,0.6,0.6,1.2,0.071,,-2.3,-0.8,-3.1,-0.2,East
47,Norris Coleman\colemno01,SF,26,LAC,29,431,6.6,0.37,0.01,0.188,8.6,11.5,10.0,4.6,1.2,0.8,7.2,21.0,,-0.8,0.4,-0.4,-0.046,,-6.3,-2.0,-8.3,-0.7,West
48,Steve Colter\coltest01,PG,25,TOT,68,1513,12.8,0.501,0.023,0.215,4.3,8.6,6.4,24.4,2.0,0.5,15.4,15.6,,1.2,1.4,2.6,0.081,,-0.3,0.1,-0.2,0.7,NaN
48,Steve Colter\coltest01,PG,25,PHI,12,152,8.1,0.42100000000000004,0.0,0.225,5.3,8.4,6.9,24.1,2.0,0.0,20.0,15.3,,-0.1,0.1,0.0,0.004,,-3.4,-1.3,-4.7,-0.1,East
48,Steve Colter\coltest01,PG,25,WSB,56,1361,13.4,0.509,0.025,0.214,4.1,8.6,6.4,24.5,2.0,0.6,14.9,15.6,,1.3,1.3,2.5,0.09,,0.0,0.3,0.3,0.8,East
49,Dallas Comegys\comegda01,PF,23,NJN,75,1122,9.5,0.48700000000000004,0.003,0.413,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,,-1.6,1.3,-0.3,-0.012,,-5.8,1.3,-4.6,-0.7,East
50,Lester Conner\connele01,PG,28,HOU,52,399,13.6,0.524,0.065,0.38,5.3,4.7,5.0,19.6,4.5,0.1,20.7,16.0,,0.1,0.6,0.7,0.09,,-1.2,1.2,0.0,0.2,West
51,Jeff Cook\cookje01,PF,31,PHO,33,359,5.7,0.358,0.017,0.475,11.5,21.8,16.6,4.5,1.2,1.3,16.4,9.7,,-0.2,0.3,0.1,0.017,,-5.1,0.4,-4.8,-0.3,West
52,Michael Cooper\coopemi01,SG,31,LAL,61,1793,11.6,0.5,0.369,0.23399999999999999,3.3,10.7,7.2,20.2,1.8,0.8,16.0,14.7,,1.3,1.8,3.1,0.08199999999999999,,0.0,0.5,0.5,1.1,West
53,Wayne Cooper\coopewa01,C,31,DEN,45,865,11.7,0.47700000000000004,0.004,0.248,11.5,21.7,16.4,4.2,0.6,6.2,16.5,16.1,,-0.2,1.4,1.2,0.068,,-4.5,2.3,-2.2,0.0,West
54,Tyrone Corbin\corbity01,SF,25,TOT,84,1739,12.4,0.534,0.011000000000000001,0.263,8.6,14.6,11.7,9.2,2.0,0.6,15.1,16.6,,1.1,1.9,3.0,0.08199999999999999,,-1.2,0.4,-0.8,0.5,NaN
54,Tyrone Corbin\corbity01,SF,25,CLE,54,1148,11.4,0.5379999999999999,0.009000000000000001,0.304,8.3,14.1,11.3,7.0,1.8,0.8,15.3,16.0,,0.6,1.4,2.0,0.085,,-1.6,0.5,-1.1,0.3,East
54,Tyrone Corbin\corbity01,SF,25,PHO,30,591,14.3,0.526,0.015,0.19699999999999998,9.1,15.7,12.4,13.6,2.4,0.3,14.7,17.8,,0.4,0.5,0.9,0.076,,-0.4,0.4,0.0,0.3,West
55,Dave Corzine\corzida01,C,31,CHI,80,2328,13.6,0.514,0.013000000000000001,0.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,,1.9,3.0,4.9,0.10099999999999999,,-1.5,1.4,-0.1,1.1,East
56,Winston Crite\critewi01,SF,22,PHO,29,258,9.8,0.551,0.0,0.368,11.7,16.2,14.0,7.6,0.9,1.8,24.0,16.4,,0.0,0.2,0.1,0.025,,-3.2,-0.6,-3.8,-0.1,West
57,Pat Cummings\cummipa01,PF,31,NYK,62,946,9.6,0.495,0.003,0.261,9.6,19.1,14.2,5.6,1.0,0.7,16.0,17.5,,0.0,1.1,1.1,0.055,,-3.6,-0.5,-4.1,-0.5,East
58,Terry Cummings\cummite01,PF,26,MIL,76,2629,17.4,0.516,0.002,0.292,7.9,15.8,11.8,11.6,1.5,1.0,9.8,27.9,,2.2,2.9,5.2,0.094,,0.5,-0.5,0.1,1.4,East
59,Earl Cureton\curetea01,PF,30,LAC,69,1128,9.2,0.44299999999999995,0.01,0.203,8.8,17.0,12.8,8.1,1.4,1.8,14.7,14.3,,-0.6,1.3,0.7,0.028999999999999998,,-4.7,1.4,-3.3,-0.4,West
60,Dell Curry\curryde01,SG,23,CLE,79,1499,15.1,0.5,0.109,0.136,3.5,9.4,6.5,16.3,3.1,0.9,12.1,25.5,,0.0,2.0,2.0,0.064,,-0.8,-0.3,-1.1,0.3,East
61,Quintin Dailey\dailequ01,SG,27,LAC,67,1282,16.8,0.505,0.016,0.415,5.0,7.9,6.4,15.5,2.6,0.2,12.1,32.2,,0.1,1.2,1.3,0.05,,-0.6,-1.9,-2.5,-0.2,West
62,Adrian Dantley*\dantlad01,SF,31,DET,69,2144,19.9,0.619,0.002,0.6629999999999999,4.5,7.3,5.9,11.9,0.9,0.3,10.8,24.2,,7.5,1.9,9.4,0.21,,3.3,-1.3,2.0,2.2,East
63,Brad Daugherty\daughbr01,C,22,CLE,79,2957,16.2,0.563,0.002,0.488,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,,3.0,3.6,6.6,0.107,,0.4,0.9,1.3,2.5,East
64,Brad Davis\davisbr01,PG,32,DAL,75,1480,14.5,0.581,0.17800000000000002,0.26,1.3,6.1,3.7,28.3,1.7,0.7,16.4,15.5,,2.9,1.1,4.0,0.13,,0.6,-2.1,-1.5,0.2,West
65,Charles Davis\davisch02,SF,29,TOT,21,226,8.7,0.436,0.14800000000000002,0.087,7.6,12.1,9.8,12.5,0.4,1.0,13.1,24.3,,-0.3,0.0,-0.3,-0.055,,-3.7,-3.6,-7.3,-0.3,NaN
65,Charles Davis\davisch02,SF,29,MIL,5,39,0.9,0.33299999999999996,0.111,0.0,2.9,5.8,4.3,11.0,2.5,1.5,21.7,24.8,,-0.2,0.0,-0.2,-0.201,,-10.0,-1.1,-11.1,-0.1,East
65,Charles Davis\davisch02,SF,29,SAS,16,187,10.4,0.45399999999999996,0.155,0.10300000000000001,8.6,13.4,11.0,12.8,0.0,0.9,11.4,24.1,,-0.1,0.0,-0.1,-0.024,,-2.4,-4.1,-6.5,-0.2,West
66,Walter Davis\daviswa03,SF,33,PHO,68,1951,17.8,0.537,0.09300000000000001,0.22399999999999998,1.8,7.4,4.6,21.9,2.1,0.1,10.0,26.3,,3.0,0.9,3.8,0.094,,1.9,-2.5,-0.6,0.7,West
67,Darryl Dawkins\dawkida01,C,31,TOT,6,33,-9.5,0.321,0.0,1.6669999999999998,6.8,9.4,8.1,7.7,0.0,3.5,31.0,28.1,,-0.3,0.0,-0.2,-0.313,,-15.3,-1.9,-17.2,-0.1,NaN
67,Darryl Dawkins\dawkida01,C,31,UTA,4,26,-10.6,0.244,0.0,1.714,8.6,11.9,10.3,4.5,0.0,2.2,24.6,25.6,,-0.2,0.0,-0.2,-0.314,,-15.1,-1.6,-16.7,-0.1,West
67,Darryl Dawkins\dawkida01,C,31,DET,2,7,-5.7,0.602,0.0,1.5,0.0,0.0,0.0,19.5,0.0,8.4,47.5,37.5,,-0.1,0.0,0.0,-0.307,,-16.4,-2.9,-19.3,0.0,East
68,Johnny Dawkins\dawkijo01,PG,24,SAS,65,2179,17.0,0.551,0.073,0.265,3.2,6.9,5.1,29.4,1.9,0.1,14.2,19.7,,4.0,0.3,4.3,0.095,,2.0,-2.3,-0.3,0.9,West
69,Darren Daye\dayeda01,SF,27,BOS,47,655,13.6,0.5539999999999999,0.005,0.401,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,,0.7,0.5,1.2,0.086,,-0.3,-1.1,-1.4,0.1,East
70,James Donaldson\donalja01,C,30,DAL,81,2523,12.4,0.616,0.0,0.49700000000000005,10.8,21.5,16.3,3.4,0.8,2.4,19.6,9.4,,3.0,3.3,6.2,0.11900000000000001,,-0.9,1.9,1.1,2.0,West
71,Billy Donovan\donovbi01,PG,22,NYK,44,364,8.7,0.444,0.064,0.193,1.5,6.5,3.9,32.8,2.1,0.2,26.2,17.9,,-0.4,0.3,-0.1,-0.009000000000000001,,-5.0,-2.4,-7.4,-0.5,East
72,Greg Dreiling\dreilgr01,C,25,IND,20,74,10.5,0.598,0.0,1.5290000000000001,4.5,20.6,12.6,8.8,1.3,3.2,27.9,22.5,,0.0,0.1,0.1,0.048,,-5.6,0.7,-4.9,-0.1,East
73,Larry Drew\drewla01,PG,29,LAC,74,2024,11.7,0.498,0.125,0.15,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,,0.1,1.2,1.2,0.03,,-2.1,-2.6,-4.7,-1.4,West
74,Clyde Drexler*\drexlcl01,SG,25,POR,81,3060,24.1,0.564,0.031,0.35,9.2,9.6,9.4,23.5,3.1,1.0,10.9,28.0,,9.3,3.9,13.2,0.207,,6.1,1.3,7.4,7.3,West
75,Kevin Duckworth\duckwke01,C,23,POR,78,2223,14.9,0.561,0.0,0.474,10.9,17.1,14.0,4.1,0.6,0.8,13.9,22.6,,3.0,2.1,5.2,0.11199999999999999,,-0.8,-2.2,-3.0,-0.5,West
76,Chris Dudley\dudlech02,C,22,CLE,55,513,12.1,0.505,0.0,0.518,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,,0.3,0.7,1.0,0.09300000000000001,,-1.4,-0.1,-1.5,0.1,East
77,Joe Dumars*\dumarjo01,SG,24,DET,82,2732,13.7,0.53,0.02,0.321,2.6,5.5,4.1,20.0,1.6,0.3,13.6,19.3,,3.2,2.7,5.9,0.10300000000000001,,0.2,-0.2,0.0,1.4,East
78,T.R. Dunn\dunntr01,SG,32,DEN,82,1534,8.3,0.503,0.006,0.33299999999999996,7.3,9.3,8.2,6.3,3.0,0.4,12.7,5.2,,1.3,2.0,3.2,0.102,,-1.6,3.1,1.5,1.4,West
79,Mark Eaton\eatonma01,C,31,UTA,82,2731,9.5,0.457,0.0,0.353,9.5,18.3,14.1,2.5,0.7,6.4,17.3,11.3,,-1.1,5.2,4.1,0.07200000000000001,,-4.1,5.0,0.9,2.0,West
80,Franklin Edwards\edwarfr01,PG,28,SAC,16,414,9.9,0.511,0.017,0.278,1.0,4.0,2.5,29.9,1.1,0.1,26.7,17.1,,-0.2,0.0,-0.2,-0.025,,-4.0,-4.3,-8.3,-0.7,West
81,James Edwards\edwarja01,C,32,TOT,69,1705,12.1,0.519,0.002,0.499,7.8,19.3,13.6,6.4,0.4,1.3,14.2,21.9,,0.3,1.2,1.5,0.042,,-2.7,-1.6,-4.2,-1.0,NaN
81,James Edwards\edwarja01,C,32,PHO,43,1377,12.4,0.513,0.002,0.48,7.9,19.6,13.7,7.4,0.5,1.3,14.1,22.6,,0.0,0.8,0.8,0.028999999999999998,,-2.5,-1.4,-3.9,-0.7,West
81,James Edwards\edwarja01,C,32,DET,26,328,10.7,0.551,0.0,0.604,7.7,18.3,13.1,2.1,0.3,0.9,14.7,19.0,,0.3,0.4,0.7,0.098,,-3.5,-2.2,-5.7,-0.3,East
82,Craig Ehlo\ehlocr01,SG,26,CLE,79,1709,12.5,0.518,0.132,0.272,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,,0.9,2.3,3.1,0.08800000000000001,,-0.5,1.4,0.8,1.2,East
83,Dale Ellis\ellisda01,SG,27,SEA,75,2790,19.3,0.5720000000000001,0.171,0.26,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,,7.4,1.6,9.0,0.155,,4.7,-2.3,2.4,3.1,West
84,Chris Engler\englech01,C,28,NJN,54,399,7.1,0.498,0.0,0.39799999999999996,9.0,19.9,14.2,5.2,1.1,0.9,21.9,14.0,,-0.2,0.3,0.2,0.022000000000000002,,-5.4,-0.6,-5.9,-0.4,East
85,Alex English*\englial01,SF,34,DEN,80,2818,19.8,0.535,0.004,0.222,6.0,8.0,7.0,20.5,1.1,0.5,8.8,28.4,,5.3,2.2,7.6,0.129,,3.0,-1.6,1.4,2.5,West
86,Mike Evans\evansmi01,PG,32,DEN,56,656,13.7,0.532,0.29600000000000004,0.121,1.4,6.5,3.8,16.7,2.4,0.5,11.7,21.8,,0.4,0.7,1.1,0.08199999999999999,,-0.1,-2.1,-2.2,0.0,West
87,Patrick Ewing*\ewingpa01,C,25,NYK,82,2546,21.9,0.594,0.003,0.402,10.7,20.0,15.2,8.3,2.0,6.0,17.1,26.8,,3.4,4.7,8.1,0.154,,1.2,3.2,4.4,4.1,East
88,Jim Farmer\farmeji01,SG,23,DAL,30,157,4.4,0.41600000000000004,0.087,0.145,6.3,6.1,6.2,14.6,0.9,0.4,23.1,25.1,,-0.4,0.1,-0.4,-0.111,,-6.7,-2.9,-9.5,-0.3,West
89,Dave Feitl\feitlda01,C,25,GSW,70,1128,10.7,0.495,0.01,0.332,8.0,25.5,16.5,6.6,0.6,0.5,15.8,19.7,,-0.4,0.7,0.3,0.011000000000000001,,-4.6,-2.3,-6.9,-1.4,West
90,Kenny Fields\fieldke01,SF,25,LAC,7,154,8.7,0.5479999999999999,0.0,0.722,8.7,11.5,10.0,9.3,1.5,0.7,28.6,17.5,,-0.1,0.1,0.0,0.0,,-4.9,0.3,-4.6,-0.1,West
91,Vern Fleming\flemive01,PG,25,IND,80,2733,17.5,0.573,0.015,0.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,,5.6,2.8,8.4,0.14800000000000002,,2.4,0.6,3.0,3.5,East
92,Sleepy Floyd\floydsl01,PG,27,TOT,77,2514,15.4,0.513,0.07400000000000001,0.365,3.3,9.3,6.3,30.5,1.8,0.3,16.5,21.6,,2.2,2.1,4.4,0.084,,0.7,-0.7,-0.1,1.2,NaN
92,Sleepy Floyd\floydsl01,PG,27,GSW,18,680,19.5,0.526,0.066,0.462,4.1,10.9,7.4,38.4,1.9,0.2,15.6,25.6,,1.1,0.2,1.3,0.09300000000000001,,3.0,-1.6,1.4,0.6,West
92,Sleepy Floyd\floydsl01,PG,27,HOU,59,1834,14.0,0.507,0.078,0.322,2.9,8.7,5.8,27.6,1.7,0.3,17.0,20.1,,1.1,1.9,3.1,0.08,,-0.2,-0.4,-0.6,0.7,West
93,Tellis Frank\frankte01,PF,22,GSW,78,1597,10.2,0.483,0.002,0.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,,-0.3,0.9,0.6,0.018000000000000002,,-3.2,-0.9,-4.1,-0.8,West
94,World B. Free\freewo01,SG,34,HOU,58,682,11.1,0.475,0.1,0.28600000000000003,2.2,4.6,3.4,13.1,1.4,0.2,11.1,26.1,,-0.1,0.5,0.4,0.027999999999999997,,-2.8,-3.4,-6.2,-0.7,West
