Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
480,Mo Williams\willima01,PG,32,TOT,68,1980,15.4,0.512,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,,1.6,0.6,2.1,0.052000000000000005,,2.1,-3.5,-1.3,0.3,NaN
480,Mo Williams\willima01,PG,32,MIN,41,1149,14.4,0.511,0.38,0.21,1.3,8.7,4.9,38.0,1.3,0.5,17.3,22.7,,0.9,-0.2,0.7,0.031,,1.3,-4.2,-3.0,-0.3,West
480,Mo Williams\willima01,PG,32,CHO,27,831,16.9,0.512,0.431,0.225,1.2,9.1,5.0,36.5,1.0,0.6,13.4,28.8,,0.7,0.7,1.4,0.08,,3.4,-2.4,1.0,0.6,East
481,Reggie Williams\willire02,SF,28,SAS,20,105,10.5,0.45399999999999996,0.48700000000000004,0.10300000000000001,5.5,12.7,9.2,14.4,0.5,0.0,4.7,18.5,,0.1,0.1,0.2,0.083,,-0.5,-2.2,-2.7,0.0,West
482,Shawne Williams\willish03,SF,28,TOT,63,1087,10.5,0.537,0.593,0.133,3.9,14.0,9.0,6.5,1.2,1.6,8.6,14.9,,1.1,0.8,1.9,0.084,,-0.2,-0.8,-1.0,0.3,NaN
482,Shawne Williams\willish03,SF,28,MIA,44,924,11.2,0.574,0.633,0.138,3.6,14.3,9.0,6.3,1.2,1.6,8.3,14.1,,1.3,0.7,2.0,0.102,,0.6,-0.7,-0.2,0.4,East
482,Shawne Williams\willish03,SF,28,DET,19,163,6.7,0.38799999999999996,0.433,0.11699999999999999,5.8,12.5,9.0,7.5,1.3,1.9,10.0,19.1,,-0.2,0.1,-0.1,-0.021,,-4.3,-1.2,-5.5,-0.1,East
483,Jeff Withey\witheje01,C,24,NOP,37,259,17.6,0.57,0.0,0.7809999999999999,10.1,17.9,14.0,6.4,0.8,5.3,12.2,17.3,,0.5,0.3,0.8,0.149,,-1.6,0.6,-1.0,0.1,West
484,Nate Wolters\woltena01,PG,23,TOT,21,247,4.6,0.35200000000000004,0.12300000000000001,0.105,3.7,11.9,7.8,12.2,1.7,0.6,17.9,13.3,,-0.4,0.2,-0.2,-0.036000000000000004,,-6.1,0.0,-6.1,-0.3,NaN
484,Nate Wolters\woltena01,PG,23,MIL,11,142,5.4,0.382,0.161,0.129,1.6,11.2,6.4,10.2,1.8,0.0,8.4,11.3,,-0.1,0.2,0.1,0.018000000000000002,,-5.2,-0.2,-5.3,-0.1,East
484,Nate Wolters\woltena01,PG,23,NOP,10,105,3.5,0.316,0.077,0.077,6.5,13.0,9.7,14.8,1.5,1.4,27.1,16.0,,-0.3,0.1,-0.2,-0.109,,-7.4,0.3,-7.1,-0.1,West
485,Brandan Wright\wrighbr03,PF,27,TOT,75,1449,20.4,0.66,0.008,0.309,9.6,14.7,12.1,4.4,1.7,5.1,7.6,13.6,,4.3,1.8,6.1,0.20199999999999999,,1.2,2.4,3.6,2.0,NaN
485,Brandan Wright\wrighbr03,PF,27,DAL,27,505,25.7,0.762,0.0,0.35600000000000004,11.0,12.9,11.9,3.2,1.7,6.8,7.7,14.9,,2.2,0.6,2.9,0.27399999999999997,,4.0,2.8,6.8,1.1,West
485,Brandan Wright\wrighbr03,PF,27,BOS,8,86,15.0,0.5710000000000001,0.0,0.19,8.8,12.9,10.8,14.0,0.6,4.5,18.0,14.1,,0.1,0.1,0.2,0.106,,-2.2,1.8,-0.4,0.0,East
485,Brandan Wright\wrighbr03,PF,27,PHO,40,858,17.8,0.6,0.013999999999999999,0.29,8.9,16.0,12.4,4.1,1.9,4.2,6.4,12.8,,2.0,1.1,3.0,0.17,,-0.1,2.3,2.1,0.9,West
486,Dorell Wright\wrighdo01,SF,29,POR,48,592,13.4,0.525,0.568,0.221,2.6,17.2,10.0,10.2,1.7,1.3,7.9,17.1,,0.7,0.8,1.6,0.128,,0.1,0.6,0.7,0.4,West
487,Tony Wroten\wroteto01,PG,21,PHI,30,895,14.9,0.494,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18.0,30.5,,-0.6,0.9,0.3,0.013999999999999999,,0.3,-1.8,-1.5,0.1,East
488,James Young\youngja01,SG,19,BOS,31,332,8.5,0.457,0.647,0.284,2.9,11.0,6.9,5.6,1.2,0.5,4.2,15.8,,0.1,0.3,0.3,0.047,,-1.9,-1.9,-3.8,-0.2,East
489,Nick Young\youngni01,SG,29,LAL,42,1000,14.2,0.52,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,,1.1,0.1,1.2,0.057999999999999996,,0.9,-4.3,-3.5,-0.4,West
490,Thaddeus Young\youngth01,PF,26,TOT,76,2434,15.7,0.507,0.11900000000000001,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10.0,21.5,,1.6,1.4,3.1,0.061,,0.2,-0.3,-0.1,1.2,NaN
490,Thaddeus Young\youngth01,PF,26,MIN,48,1605,15.0,0.491,0.10099999999999999,0.201,5.2,12.5,8.7,14.7,2.7,0.8,9.7,21.2,,0.8,0.6,1.4,0.043,,0.1,-0.4,-0.4,0.7,West
490,Thaddeus Young\youngth01,PF,26,BRK,28,829,17.1,0.539,0.153,0.217,7.1,15.4,11.2,8.0,2.4,0.8,10.5,22.0,,0.8,0.8,1.6,0.095,,0.4,0.0,0.3,0.5,East
491,Cody Zeller\zelleco01,C,22,CHO,62,1487,14.1,0.53,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,,1.6,2.2,3.8,0.12300000000000001,,-2.1,2.5,0.4,0.9,East
492,Tyler Zeller\zellety01,C,25,BOS,82,1731,18.9,0.594,0.0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,,4.5,2.0,6.5,0.179,,0.4,0.4,0.9,1.2,East
