Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
90,Eddy Curry\curryed01,C,23,NYK,72,1865,17.0,0.604,0.0,0.8140000000000001,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,,2.3,1.0,3.3,0.084,,-1.6,-2.6,-4.2,-1.0,East
91,Samuel Dalembert\dalemsa01,C,24,PHI,66,1761,14.2,0.568,0.003,0.358,10.6,25.4,18.0,2.2,1.0,6.9,20.0,13.8,,0.9,2.6,3.6,0.09699999999999999,,-3.8,2.2,-1.6,0.2,East
92,Erick Dampier\dampier01,C,30,DAL,82,1934,13.9,0.531,0.0,0.62,17.3,22.4,19.9,4.0,0.8,4.2,20.7,13.4,,1.9,2.9,4.8,0.11900000000000001,,-0.8,1.7,1.0,1.4,West
93,Antonio Daniels\daniean01,SG,30,WAS,80,2283,13.7,0.55,0.184,0.611,0.9,8.0,4.4,19.2,1.2,0.3,11.3,15.4,,4.3,0.9,5.3,0.111,,0.1,-1.6,-1.5,0.3,East
94,Marquis Daniels\daniema01,SG,25,DAL,62,1766,14.9,0.535,0.037000000000000005,0.35700000000000004,5.6,9.6,7.6,16.2,2.1,0.6,14.4,18.3,,2.4,1.7,4.2,0.114,,0.9,0.4,1.4,1.5,West
95,Antonio Davis\davisan01,PF-C,37,TOT,44,940,8.3,0.479,0.005,0.426,11.5,15.5,13.5,3.5,1.3,0.9,18.4,13.4,,0.0,0.4,0.3,0.017,,-2.8,-0.7,-3.6,-0.4,NaN
95,Antonio Davis\davisan01,PF,37,NYK,36,749,8.9,0.48700000000000004,0.006,0.384,12.0,15.9,14.0,3.0,1.4,1.0,18.8,13.8,,0.0,0.3,0.4,0.024,,-2.6,-0.7,-3.3,-0.2,East
95,Antonio Davis\davisan01,C,37,TOR,8,191,5.9,0.44,0.0,0.645,9.2,14.0,11.5,5.4,0.8,0.4,16.7,11.6,,-0.1,0.0,0.0,-0.011000000000000001,,-3.5,-1.1,-4.6,-0.1,East
96,Baron Davis\davisba01,PG,26,GSW,54,1971,18.3,0.489,0.376,0.336,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,,2.4,2.0,4.4,0.106,,3.6,-0.4,3.2,2.6,West
97,Dale Davis\davisda01,C,36,DET,28,178,9.9,0.425,0.042,0.625,13.9,21.6,17.7,4.8,0.0,3.7,11.6,9.2,,0.1,0.3,0.4,0.10800000000000001,,-4.0,1.3,-2.7,0.0,East
98,Josh Davis\davisjo02,PF,25,TOT,6,17,13.6,0.361,0.28600000000000003,0.429,20.4,7.1,13.7,8.8,6.0,0.0,10.7,24.8,,0.0,0.0,0.0,0.018000000000000002,,-2.0,-0.2,-2.2,0.0,NaN
98,Josh Davis\davisjo02,PF,25,MIL,4,12,5.2,0.25,0.25,0.0,19.4,10.1,14.9,12.5,4.4,0.0,20.0,19.0,,0.0,0.0,0.0,-0.08900000000000001,,-4.5,1.5,-3.0,0.0,East
98,Josh Davis\davisjo02,PF,25,HOU,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-7.2,0.9,-6.3,0.0,West
98,Josh Davis\davisjo02,PF,25,PHO,1,5,33.7,0.46299999999999997,0.33299999999999996,1.0,22.7,0.0,11.1,0.0,10.0,0.0,0.0,38.7,,0.0,0.0,0.0,0.275,,4.2,-4.4,-0.3,0.0,West
99,Ricky Davis\davisri01,SG-SF,26,TOT,78,3207,15.6,0.521,0.18600000000000003,0.265,2.5,10.5,6.6,22.2,1.5,0.4,12.8,24.3,,2.5,2.5,5.0,0.075,,0.9,-1.0,0.0,1.6,NaN
99,Ricky Davis\davisri01,SG,26,BOS,42,1747,16.0,0.529,0.17600000000000002,0.231,2.9,10.0,6.5,22.8,1.5,0.4,12.8,23.6,,1.8,1.1,2.9,0.08,,1.2,-1.2,0.1,0.9,East
99,Ricky Davis\davisri01,SF,26,MIN,36,1460,15.2,0.511,0.19699999999999998,0.304,2.1,11.1,6.7,21.4,1.6,0.4,12.7,25.1,,0.7,1.4,2.1,0.069,,0.6,-0.7,-0.1,0.7,West
100,Carlos Delfino\delfica01,SG,23,DET,68,726,10.6,0.483,0.265,0.29600000000000004,4.5,14.1,9.3,9.7,1.6,1.5,12.4,19.1,,0.0,1.0,1.0,0.067,,-2.9,-0.1,-3.1,-0.2,East
101,Tony Delk\delkto01,PG-SG,32,TOT,24,385,16.1,0.526,0.292,0.168,4.3,12.2,8.2,15.2,1.9,0.2,9.9,23.7,,0.4,0.5,0.9,0.11199999999999999,,0.6,-1.5,-0.9,0.1,NaN
101,Tony Delk\delkto01,SG,32,ATL,1,7,16.1,0.532,0.0,2.0,16.7,17.7,17.2,0.0,0.0,0.0,0.0,12.2,,0.0,0.0,0.0,0.171,,-2.4,-8.0,-10.4,0.0,East
101,Tony Delk\delkto01,PG,32,DET,23,378,16.1,0.526,0.294,0.156,4.0,12.1,8.0,15.5,1.9,0.2,10.0,23.9,,0.4,0.5,0.9,0.111,,0.6,-1.3,-0.7,0.1,East
102,Luol Deng\denglu01,SF,20,CHI,78,2604,15.8,0.517,0.08199999999999999,0.289,5.6,17.1,11.4,9.7,1.4,1.5,8.9,20.4,,2.7,3.8,6.5,0.12,,-0.8,1.7,0.9,1.9,East
103,Boris Diaw\diawbo01,PF,23,PHO,81,2874,17.3,0.564,0.035,0.27899999999999997,6.3,15.1,10.8,24.9,1.0,2.1,16.5,17.9,,5.9,3.0,8.9,0.149,,1.0,2.1,3.1,3.7,West
104,Dan Dickau\dickada01,PG,27,BOS,19,234,10.4,0.575,0.435,0.391,2.7,5.6,4.2,25.5,2.4,0.3,25.0,14.1,,0.3,0.2,0.4,0.09,,-1.1,-2.3,-3.4,-0.1,East
105,Travis Diener\dienetr01,PG,23,ORL,23,246,12.6,0.614,0.826,0.087,2.1,8.3,5.3,10.6,1.5,0.0,12.2,15.7,,0.5,0.1,0.6,0.115,,2.5,-2.7,-0.2,0.1,East
106,Ike Diogu\dioguik01,PF,22,GSW,69,1031,15.8,0.596,0.0,0.503,10.0,14.9,12.4,4.9,0.7,2.2,16.1,21.0,,1.7,1.0,2.6,0.12300000000000001,,-2.0,-1.1,-3.1,-0.3,West
107,DeSagana Diop\diopde01,C,24,DAL,81,1510,11.5,0.512,0.013000000000000001,0.46799999999999997,11.8,17.9,14.9,2.2,1.6,7.4,16.2,6.9,,1.3,2.7,4.1,0.13,,-1.4,4.8,3.4,2.1,West
108,Juan Dixon\dixonju01,SG,27,POR,76,1920,14.6,0.516,0.207,0.23600000000000002,1.9,9.3,5.5,14.9,1.7,0.2,11.1,25.2,,1.1,0.1,1.2,0.03,,0.1,-3.1,-2.9,-0.5,West
109,Michael Doleac\doleami01,C,28,MIA,31,371,9.9,0.484,0.0,0.341,7.6,18.9,13.5,3.2,1.4,1.4,12.2,14.3,,0.1,0.5,0.6,0.079,,-4.3,-0.1,-4.4,-0.2,East
110,Keyon Dooling\doolike01,PG,25,ORL,50,1137,12.6,0.513,0.106,0.299,1.2,7.1,4.2,16.7,2.3,0.3,15.2,22.5,,0.3,0.8,1.1,0.046,,-1.7,-1.6,-3.3,-0.4,East
111,Chris Duhon\duhonch01,PG,23,CHI,74,2155,12.9,0.5379999999999999,0.517,0.266,1.5,10.2,5.9,26.4,1.7,0.1,16.3,15.0,,2.7,2.5,5.2,0.11599999999999999,,0.7,0.2,0.9,1.6,East
112,Tim Duncan\duncati01,PF,29,SAS,80,2784,23.1,0.523,0.004,0.45,10.1,26.9,18.7,16.5,1.4,4.2,12.2,27.7,,3.9,6.9,10.8,0.187,,0.2,4.3,4.6,4.6,West
113,Mike Dunleavy\dunlemi02,SF,25,GSW,81,2578,12.5,0.503,0.319,0.309,3.3,14.2,8.6,15.0,1.2,0.9,11.5,18.1,,1.9,2.3,4.2,0.077,,-0.7,0.4,-0.3,1.1,West
114,Ronald Dupree\duprero01,SF,25,MIN,36,265,10.4,0.494,0.016,0.6509999999999999,9.8,12.4,11.1,8.8,2.4,0.0,14.7,17.0,,0.0,0.3,0.3,0.055999999999999994,,-2.7,-0.3,-3.1,-0.1,West
115,John Edwards\edwarjo01,C,24,ATL,40,296,6.4,0.508,0.0,0.172,7.1,12.5,9.7,2.7,0.5,3.9,14.8,12.4,,0.1,0.1,0.2,0.026000000000000002,,-4.5,-1.4,-5.9,-0.3,East
116,Howard Eisley\eisleho01,PG,33,TOT,32,394,9.2,0.445,0.408,0.233,0.9,8.7,4.9,25.6,1.4,0.4,15.6,15.4,,0.0,0.3,0.3,0.037000000000000005,,-2.8,-2.2,-5.0,-0.3,NaN
116,Howard Eisley\eisleho01,PG,33,LAC,13,112,7.2,0.265,0.235,0.0,1.1,12.9,7.3,31.0,1.4,0.0,15.0,8.3,,0.0,0.1,0.1,0.04,,-4.7,-0.9,-5.6,-0.1,West
116,Howard Eisley\eisleho01,PG,33,DEN,19,282,10.0,0.47600000000000003,0.442,0.27899999999999997,0.8,7.0,3.9,23.4,1.4,0.5,15.7,18.2,,0.0,0.2,0.2,0.036000000000000004,,-2.0,-2.8,-4.8,-0.2,West
117,Monta Ellis\ellismo01,SG,20,GSW,49,886,11.1,0.486,0.258,0.18600000000000003,2.7,10.7,6.6,14.9,1.9,0.9,14.4,20.2,,-0.3,0.8,0.5,0.027999999999999997,,-2.7,-0.4,-3.1,-0.2,West
118,Francisco Elson\elsonfr01,C,29,DEN,72,1579,10.1,0.556,0.018000000000000002,0.261,7.4,17.6,12.5,4.4,1.7,2.1,17.0,10.8,,0.8,2.0,2.9,0.087,,-2.5,1.9,-0.6,0.6,West
119,Melvin Ely\elyme01,PF,27,CHA,57,1348,14.3,0.55,0.005,0.452,7.6,16.8,11.9,9.7,1.1,2.5,16.4,20.1,,0.8,1.2,2.0,0.07200000000000001,,-2.0,0.6,-1.4,0.2,East
120,Maurice Evans\evansma01,SG,27,DET,80,1139,14.0,0.545,0.34,0.191,7.8,9.2,8.5,8.5,2.0,1.0,9.5,17.0,,1.8,1.4,3.2,0.135,,0.7,-0.1,0.6,0.8,East
121,Reggie Evans\evansre01,PF,25,TOT,67,1393,12.5,0.519,0.004,0.81,14.6,28.3,21.4,4.0,1.5,0.5,19.0,14.4,,0.8,1.3,2.1,0.07200000000000001,,-2.6,-0.9,-3.5,-0.5,NaN
121,Reggie Evans\evansre01,PF,25,SEA,41,788,15.0,0.536,0.006,0.6940000000000001,17.2,25.2,21.2,4.4,1.6,0.5,15.4,15.2,,1.2,0.3,1.5,0.09,,-0.4,-1.9,-2.3,-0.1,West
121,Reggie Evans\evansre01,PF,25,DEN,26,605,9.2,0.49,0.0,1.021,11.1,32.3,21.8,3.5,1.4,0.6,24.2,13.4,,-0.4,1.0,0.6,0.048,,-5.4,0.4,-4.9,-0.4,West
122,Daniel Ewing\ewingda01,SG,22,LAC,66,971,7.6,0.45799999999999996,0.306,0.18,2.9,7.1,5.1,13.2,2.0,0.5,17.2,15.8,,-0.7,1.0,0.3,0.017,,-3.1,-0.4,-3.5,-0.4,West
123,Noel Felix\felixno01,SF,24,SEA,12,82,-1.1,0.316,0.12,0.32,4.4,14.9,9.6,3.5,1.3,2.8,21.9,20.0,,-0.3,0.0,-0.3,-0.19699999999999998,,-10.4,-2.2,-12.5,-0.2,West
124,Raymond Felton\feltora01,PG,21,CHA,80,2406,14.2,0.483,0.307,0.251,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,,0.8,1.8,2.6,0.051,,0.7,-0.8,0.0,1.2,East
125,Michael Finley\finlemi01,SG,32,SAS,77,2038,12.7,0.523,0.401,0.165,1.8,12.2,7.2,9.3,1.0,0.2,7.7,18.9,,2.0,2.9,5.0,0.11699999999999999,,-0.1,-0.3,-0.4,0.8,West
126,Derek Fisher\fishede01,PG,31,GSW,82,2589,14.8,0.536,0.33299999999999996,0.33,1.5,7.7,4.5,22.6,2.5,0.2,13.3,20.2,,3.4,2.4,5.8,0.107,,1.0,-0.5,0.5,1.6,West
127,Gerald Fitch\fitchge01,PG,23,MIA,18,239,10.2,0.424,0.292,0.258,3.6,10.9,7.4,21.5,1.5,1.6,13.1,22.0,,-0.1,0.3,0.1,0.026000000000000002,,-2.8,-0.8,-3.6,-0.1,East
128,Marcus Fizer\fizerma01,PF,27,NOK,3,39,14.1,0.5589999999999999,0.059000000000000004,0.11800000000000001,3.0,18.8,10.7,5.3,0.0,0.0,10.1,23.8,,0.0,0.0,0.0,0.055999999999999994,,-3.0,-4.4,-7.4,-0.1,West
129,Sharrod Ford\fordsh02,PF,24,PHO,3,13,0.6,0.667,0.0,0.0,8.7,16.7,12.8,0.0,0.0,5.4,40.0,17.2,,0.0,0.0,0.0,-0.032,,-8.8,-1.6,-10.3,0.0,West
130,T.J. Ford\fordtj01,PG,22,MIL,72,2557,13.1,0.489,0.132,0.314,2.9,11.7,7.2,29.8,2.1,0.2,19.6,20.0,,0.4,2.1,2.5,0.047,,-0.9,0.2,-0.8,0.8,East
131,Danny Fortson\fortsda01,C,29,SEA,23,276,8.5,0.622,0.0,0.843,13.4,20.9,17.1,1.1,0.8,0.6,27.1,15.6,,0.2,0.0,0.2,0.038,,-3.2,-4.2,-7.4,-0.4,West
132,Jeff Foster\fosteje01,C,29,IND,63,1581,15.1,0.581,0.016,0.636,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,,2.8,2.9,5.7,0.174,,-0.3,2.3,2.0,1.6,East
133,Adonal Foyle\foylead01,C,30,GSW,77,1824,10.3,0.524,0.0,0.223,8.5,17.6,13.0,2.8,1.2,5.1,19.5,10.0,,0.3,2.5,2.8,0.075,,-4.1,3.5,-0.6,0.6,West
134,Richie Frahm\frahmri01,SG,28,TOT,33,342,9.4,0.517,0.7,0.1,1.1,10.2,5.7,10.2,0.6,0.4,7.1,15.6,,0.2,0.3,0.5,0.071,,-0.8,-2.5,-3.4,-0.1,NaN
134,Richie Frahm\frahmri01,SG,28,MIN,25,225,8.9,0.491,0.738,0.077,1.6,10.4,6.1,10.7,0.7,0.7,5.6,15.0,,0.1,0.2,0.3,0.065,,-0.8,-2.5,-3.2,-0.1,West
134,Richie Frahm\frahmri01,SG,28,HOU,8,117,10.4,0.565,0.629,0.14300000000000002,0.0,9.9,5.0,9.2,0.5,0.0,9.7,16.8,,0.1,0.1,0.2,0.08199999999999999,,-1.0,-2.6,-3.6,0.0,West
135,Steve Francis\francst01,PG-SG,28,TOT,70,2393,15.2,0.534,0.10800000000000001,0.522,3.9,10.9,7.5,24.6,1.7,0.6,18.5,22.6,,2.2,1.4,3.6,0.073,,0.6,-0.5,0.1,1.2,NaN
135,Steve Francis\francst01,PG,28,ORL,46,1734,15.9,0.532,0.122,0.504,4.4,11.0,7.8,25.7,1.6,0.5,18.2,23.4,,1.7,1.2,2.9,0.081,,1.1,-0.3,0.7,1.2,East
135,Steve Francis\francst01,SG,28,NYK,24,659,13.4,0.542,0.068,0.574,2.6,10.6,6.5,21.7,1.8,0.7,19.6,20.4,,0.4,0.2,0.7,0.05,,-0.8,-0.9,-1.7,0.0,East
136,Channing Frye\fryech01,C,22,NYK,65,1572,18.1,0.541,0.013999999999999999,0.358,10.6,18.5,14.5,6.6,1.0,2.5,11.6,24.2,,2.6,0.9,3.5,0.10800000000000001,,-0.2,-1.4,-1.6,0.2,East
137,Dan Gadzuric\gadzuda01,C,27,MIL,74,885,17.2,0.55,0.003,0.28800000000000003,12.0,19.3,15.6,4.9,1.5,3.9,9.1,19.8,,1.3,1.1,2.5,0.134,,-1.2,0.1,-1.0,0.2,East
138,Deng Gai\gaide01,C,23,PHI,2,5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.015,,-6.3,-0.7,-7.0,0.0,East
139,Reece Gaines\gainere01,PG,25,MIL,12,54,6.7,0.47200000000000003,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,8.7,1.0,0.0,6.8,12.5,,0.0,0.0,0.0,0.004,,-4.8,-4.7,-9.5,-0.1,East
140,Francisco Garcia\garcifr01,SF,24,SAC,67,1301,10.3,0.51,0.42200000000000004,0.311,3.5,13.0,8.3,11.2,1.6,2.6,16.9,15.7,,0.0,1.6,1.6,0.06,,-2.4,1.0,-1.3,0.2,West
141,Kevin Garnett\garneke01,PF,29,MIN,76,2957,26.8,0.589,0.025,0.41100000000000003,8.9,29.7,19.6,20.2,1.9,2.7,11.3,25.5,,9.0,5.9,14.9,0.242,,4.4,3.5,7.9,7.4,West
142,Pat Garrity\garripa01,PF,29,ORL,57,938,9.1,0.546,0.5329999999999999,0.153,4.2,9.9,7.1,6.5,0.7,0.8,12.8,15.0,,0.8,0.4,1.2,0.062,,-0.3,-1.9,-2.2,0.0,East
143,Pau Gasol\gasolpa01,PF,25,MEM,80,3135,22.7,0.555,0.01,0.517,7.5,20.0,13.8,23.7,0.8,3.9,13.8,26.4,,6.6,5.4,12.0,0.184,,2.0,3.1,5.1,5.6,West
144,Devean George\georgde01,SF,28,LAL,71,1542,11.3,0.484,0.376,0.20199999999999999,6.3,14.6,10.5,6.9,2.3,1.7,10.4,15.3,,0.7,2.0,2.6,0.08199999999999999,,-1.5,0.7,-0.8,0.5,West
145,Eddie Gill\gilled01,PG,27,IND,41,122,9.9,0.408,0.511,0.511,0.0,13.8,7.1,15.8,4.8,0.6,14.0,24.5,,-0.2,0.3,0.1,0.02,,-3.9,1.3,-2.5,0.0,East
146,Manu Ginobili\ginobma01,SG,28,SAS,65,1813,22.4,0.593,0.324,0.5379999999999999,2.8,12.0,7.5,22.2,3.0,1.0,12.8,25.0,,5.1,3.7,8.8,0.23399999999999999,,4.3,1.7,6.0,3.7,West
147,Gordan Giricek\giricgo01,SG,28,UTA,37,956,8.7,0.48200000000000004,0.154,0.149,1.9,7.0,4.4,12.8,0.9,0.3,13.4,22.8,,-0.6,0.4,-0.2,-0.01,,-3.0,-3.3,-6.3,-1.0,West
148,Anthony Goldwire\goldwan01,PG,34,LAC,3,22,-5.5,0.14300000000000002,0.28600000000000003,0.0,0.0,5.1,2.6,12.8,0.0,0.0,12.5,16.8,,-0.1,0.0,-0.1,-0.245,,-11.7,-3.8,-15.5,-0.1,West
149,Ryan Gomes\gomesry01,PF,23,BOS,61,1376,14.0,0.5479999999999999,0.025,0.42,9.3,16.9,13.2,6.8,1.3,0.3,11.6,15.9,,1.9,1.2,3.1,0.10800000000000001,,-1.1,-0.8,-1.9,0.1,East
150,Drew Gooden\goodedr01,PF,24,CLE,79,2174,17.6,0.552,0.005,0.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,,3.6,2.9,6.6,0.145,,-0.9,0.1,-0.8,0.7,East
151,Ben Gordon\gordobe01,SG,22,CHI,80,2482,14.5,0.531,0.332,0.233,2.0,8.1,5.1,17.3,1.6,0.2,12.4,26.3,,1.8,2.6,4.4,0.086,,1.2,-1.0,0.2,1.4,East
152,Joey Graham\grahajo01,SF,23,TOR,80,1581,10.2,0.564,0.21,0.321,4.2,15.1,9.4,6.0,1.2,0.6,16.3,16.5,,1.0,0.3,1.3,0.038,,-1.8,-1.7,-3.5,-0.6,East
153,Stephen Graham\grahast01,SG,23,TOT,22,175,6.9,0.479,0.185,0.278,3.4,14.8,9.1,6.9,1.5,0.9,17.7,19.6,,-0.2,0.2,0.0,0.009000000000000001,,-5.5,-0.9,-6.4,-0.2,NaN
153,Stephen Graham\grahast01,SG,23,HOU,6,38,9.7,0.479,0.313,0.25,3.1,18.2,10.8,15.0,2.9,0.0,22.0,28.6,,-0.1,0.1,0.0,-0.034,,-5.4,-0.4,-5.8,0.0,West
153,Stephen Graham\grahast01,SG,23,CHI,3,20,2.4,0.425,0.8,0.4,0.0,17.1,8.6,7.1,0.0,0.0,14.5,15.5,,0.0,0.0,0.0,-0.002,,-5.1,-2.0,-7.1,0.0,East
153,Stephen Graham\grahast01,SG,23,CLE,13,117,6.7,0.48700000000000004,0.03,0.273,4.0,13.3,8.6,4.2,1.4,1.3,15.9,17.4,,-0.1,0.1,0.1,0.025,,-5.6,-0.8,-6.4,-0.1,East
154,Danny Granger\grangda01,SF,22,IND,78,1765,14.7,0.54,0.195,0.31,8.8,16.0,12.5,8.8,1.8,2.6,12.8,16.4,,2.1,3.0,5.1,0.139,,-0.5,2.6,2.1,1.9,East
155,Brian Grant\grantbr01,C,33,PHO,21,248,6.6,0.445,0.0,0.12300000000000001,5.0,20.1,12.8,3.8,1.0,0.8,9.3,13.6,,-0.1,0.3,0.2,0.040999999999999995,,-5.6,-0.3,-5.9,-0.2,West
156,Devin Green\greende01,SG,23,LAL,27,135,4.7,0.336,0.071,0.75,8.7,12.2,10.5,7.3,1.2,0.0,11.8,14.3,,-0.2,0.1,-0.1,-0.018000000000000002,,-6.1,-1.6,-7.7,-0.2,West
157,Gerald Green\greenge01,SG,20,BOS,32,374,13.1,0.541,0.145,0.268,3.3,9.9,6.7,8.5,1.8,0.8,12.5,21.7,,0.2,0.3,0.5,0.064,,-2.3,-2.3,-4.5,-0.2,East
158,Willie Green\greenwi01,SG,24,PHI,10,153,8.6,0.513,0.28800000000000003,0.076,0.8,10.7,5.7,5.7,0.7,0.0,15.0,23.9,,-0.2,0.0,-0.1,-0.038,,-4.5,-4.8,-9.3,-0.3,East
159,Orien Greene\greenor01,PG,23,BOS,80,1235,6.4,0.449,0.158,0.26899999999999996,3.7,10.4,7.2,15.8,3.2,0.6,27.8,14.6,,-1.8,1.4,-0.3,-0.013000000000000001,,-4.6,1.1,-3.4,-0.4,East
160,Adrian Griffin\griffad01,SG,31,DAL,52,1245,11.6,0.521,0.01,0.26,7.4,14.4,11.0,10.8,2.2,0.6,14.6,10.0,,1.4,1.5,2.9,0.113,,0.2,2.2,2.3,1.4,West
161,Eddie Griffin\griffed01,C,23,MIN,70,1359,12.2,0.397,0.222,0.2,9.7,24.3,17.2,4.7,0.5,8.2,9.7,15.6,,-1.0,2.6,1.5,0.055,,-5.2,3.2,-2.0,0.0,West
162,Anthony Grundy\grundan01,SG,26,ATL,12,108,16.6,0.589,0.395,0.368,1.1,18.3,9.5,14.7,3.4,0.0,16.9,22.4,,0.1,0.1,0.2,0.095,,0.1,-1.8,-1.7,0.0,East
163,Richard Hamilton\hamilri01,SG,27,DET,80,2825,18.2,0.5529999999999999,0.091,0.22899999999999998,3.5,7.3,5.4,18.6,1.0,0.4,10.6,27.4,,5.3,2.4,7.6,0.13,,1.9,-1.8,0.2,1.5,East
164,Zendon Hamilton\hamilze01,C,30,TOT,12,49,17.6,0.593,0.0,1.286,7.2,19.5,13.3,0.0,4.3,0.0,21.5,26.3,,0.0,0.1,0.1,0.098,,-5.9,-3.7,-9.6,-0.1,NaN
164,Zendon Hamilton\hamilze01,C,30,CLE,11,46,18.2,0.624,0.0,1.2309999999999999,7.7,20.8,14.2,0.0,3.5,0.0,23.0,26.2,,0.0,0.1,0.1,0.10800000000000001,,-5.8,-4.3,-10.1,-0.1,East
164,Zendon Hamilton\hamilze01,C,30,PHI,1,3,8.2,0.266,0.0,2.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,28.6,,0.0,0.0,0.0,-0.057,,-8.4,6.5,-1.9,0.0,East
165,Anfernee Hardaway\hardaan01,SF,34,NYK,4,72,2.0,0.336,0.071,0.14300000000000002,0.0,17.1,8.4,17.0,1.5,0.0,28.7,13.1,,-0.2,0.0,-0.2,-0.10099999999999999,,-7.5,-0.3,-7.8,-0.1,East
166,Matt Harpring\harprma01,SF,29,UTA,71,1944,16.3,0.542,0.057999999999999996,0.462,9.8,13.2,11.5,9.6,1.7,0.6,11.8,22.0,,3.1,1.6,4.7,0.115,,0.6,-1.2,-0.6,0.7,West
167,Al Harrington\harrial01,PF,25,ATL,76,2782,16.0,0.513,0.157,0.287,5.5,17.4,11.3,15.8,1.6,0.4,12.4,25.6,,2.6,1.2,3.8,0.065,,0.5,-1.6,-1.1,0.6,East
168,Othella Harrington\harriot01,C,32,CHI,72,824,11.1,0.53,0.0,0.451,7.6,13.9,10.7,8.0,0.4,1.2,15.7,21.2,,0.2,0.9,1.1,0.063,,-3.6,-0.8,-4.4,-0.5,East
169,Devin Harris\harride01,PG,22,DAL,56,1275,17.4,0.544,0.052000000000000005,0.583,2.5,9.2,5.9,23.4,2.3,1.0,14.2,21.7,,2.3,1.4,3.7,0.139,,1.0,-0.4,0.6,0.8,West
170,David Harrison\harrida01,C,23,IND,67,1034,11.8,0.519,0.0,0.5920000000000001,9.7,18.4,14.2,2.4,1.2,4.2,17.6,20.2,,-0.4,1.9,1.5,0.068,,-5.1,0.9,-4.2,-0.6,East
171,Jason Hart\hartja01,PG,27,SAC,66,818,7.1,0.444,0.14,0.253,1.7,8.3,5.1,13.4,2.0,0.4,14.9,16.2,,-0.7,0.8,0.1,0.006,,-4.8,-0.7,-5.6,-0.7,West
172,Udonis Haslem\hasleud01,PF,25,MIA,81,2491,13.7,0.5579999999999999,0.003,0.337,8.2,21.2,15.0,5.9,1.1,0.5,10.5,14.1,,3.9,3.1,7.0,0.134,,-0.8,0.8,0.0,1.3,East
173,Trenton Hassell\hassetr01,SG,26,MIN,77,2514,9.5,0.512,0.037000000000000005,0.28600000000000003,4.0,6.2,5.2,13.2,0.9,0.9,15.2,15.4,,0.7,1.6,2.3,0.044000000000000004,,-2.0,-0.3,-2.3,-0.2,West
174,Chuck Hayes\hayesch01,PF,22,HOU,40,535,18.0,0.589,0.01,0.429,14.9,24.1,19.6,4.6,2.6,2.1,8.8,12.2,,1.2,1.1,2.4,0.212,,-0.5,2.3,1.8,0.5,West
175,Jarvis Hayes\hayesja01,SG,24,WAS,21,516,12.2,0.499,0.257,0.16399999999999998,4.2,13.2,8.6,8.7,1.6,0.2,10.1,18.8,,0.3,0.4,0.7,0.065,,-1.1,-1.3,-2.5,-0.1,East
176,Brendan Haywood\haywobr01,C,26,WAS,79,1879,13.8,0.542,0.0,0.519,12.0,17.0,14.5,3.9,0.8,4.3,15.5,14.9,,2.0,1.9,3.9,0.099,,-1.7,1.1,-0.6,0.6,East
177,Luther Head\headlu01,SG,23,HOU,80,2310,11.2,0.517,0.49700000000000005,0.195,1.7,11.6,6.8,16.2,2.1,0.3,14.8,16.6,,0.5,2.9,3.5,0.07200000000000001,,-0.6,0.8,0.2,1.3,West
178,Alan Henderson\hendeal01,C,33,CLE,51,531,12.2,0.564,0.0,0.5379999999999999,13.3,17.3,15.3,2.9,0.9,1.7,16.3,11.7,,0.7,0.6,1.3,0.11599999999999999,,-2.2,-0.3,-2.4,-0.1,East
179,Nene Hilario\hilarne01,PF,23,DEN,1,3,-54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,44.8,,-0.1,0.0,-0.1,-1.3119999999999998,,-43.9,-3.8,-47.7,0.0,West
180,Grant Hill*\hillgr01,SF,33,ORL,21,613,19.0,0.552,0.033,0.42,3.1,12.7,8.1,14.6,2.1,0.8,10.8,24.9,,1.1,0.6,1.7,0.13,,0.7,-0.7,0.0,0.3,East
181,Kirk Hinrich\hinriki01,PG,25,CHI,81,2955,15.5,0.528,0.316,0.29100000000000004,1.1,10.0,5.6,28.9,1.6,0.6,13.4,21.4,,4.1,3.5,7.6,0.124,,1.8,0.2,1.9,2.9,East
182,Julius Hodge\hodgeju01,SG,22,DEN,14,33,4.2,0.39299999999999996,0.0,0.615,17.9,7.0,12.4,29.3,3.1,0.0,32.6,33.3,,-0.2,0.0,-0.2,-0.21899999999999997,,-6.9,0.0,-6.9,0.0,West
